,Project,Version,Date,Task,T_Module,T_Line,NT_CC,NO_CC,Module_CC,Line_CC,T_CC,NT_EC,NO_EC,Module_EC,Line_EC,T_EC
0,kennethreitz/requests,v0.2.1,2011-02-14,,,,,,,,,,,,,
1,kennethreitz/requests,v0.2.2,2011-02-14,,,,,,,,,,,,,
2,kennethreitz/requests,v0.2.3,2011-02-15,,,,,,,,,,,,,
3,kennethreitz/requests,v0.2.4,2011-02-19,,,,,,,,,,,,,
4,kennethreitz/requests,v0.3.0,2011-02-25,,,,,,,,,,,,,
5,kennethreitz/requests,v0.3.1,2011-04-01,,,,,,,,,,,,,
6,kennethreitz/requests,v0.3.2,2011-04-15,,,,,,,,,,,,,
7,kennethreitz/requests,v0.3.3,2011-05-12,,,,,,,,,,,,,
8,kennethreitz/requests,v0.4.0,2011-05-14,,,,,,,,,,,,,
9,kennethreitz/requests,v0.3.4,2011-05-14,,,,,,,,,,,,,
10,kennethreitz/requests,v0.4.1,2011-05-22,,,,,,,,,,,,,
11,kennethreitz/requests,v0.5.0,2011-06-21,,,,,,,,,,,,,
12,kennethreitz/requests,v0.5.1,2011-07-23,,,,,,,,,,,,,
13,kennethreitz/requests,v0.6.0,2011-08-17,,,,,,,,,,,,,
14,kennethreitz/requests,v0.6.1,2011-08-20,,,,,,,,,,,,,
15,kennethreitz/requests,v0.6.2,2011-10-09,,,,,,,,,,,,,
16,kennethreitz/requests,v0.6.3,2011-10-13,,,,,,,,,,,,,
17,kennethreitz/requests,v0.6.4,2011-10-13,,,,,,,,,,,,,
18,kennethreitz/requests,v0.6.5,2011-10-19,,,,,,,,,,,,,
19,kennethreitz/requests,v0.6.6,2011-10-19,,,,,,,,,,,,,
20,kennethreitz/requests,v0.7.0,2011-10-22,,,,,,,,,,,,,
21,kennethreitz/requests,v0.7.1,2011-10-23,,,,,,,,,,,,,
22,kennethreitz/requests,v0.7.3,2011-10-23,,,,,,,,,,,,,
23,kennethreitz/requests,v0.7.2,2011-10-23,,,,,,,,,,,,,
24,kennethreitz/requests,v0.7.4,2011-10-26,,,,,,,,,,,,,
25,kennethreitz/requests,v0.7.5,2011-11-04,,,,,,,,,,,,,
26,kennethreitz/requests,v0.7.6,2011-11-07,,,,,,,,,,,,,
27,kennethreitz/requests,v0.8.0,2011-11-13,DOCS,67.0,9586.0,4.0,278.0,5.0,108.0,1.0,1.0,278.0,1.0,69.0,1.0
28,kennethreitz/requests,v0.8.1,2011-11-15,,,,,,,,,,,,,
29,kennethreitz/requests,v0.8.2,2011-11-19,,,,,,,,,,,,,
30,kennethreitz/requests,v0.8.3,2011-11-27,,,,,,,,,,,,,
31,kennethreitz/requests,v0.8.4,2011-12-11,,,,,,,,,,,,,
32,kennethreitz/requests,v0.8.5,2011-12-14,,,,,,,,,,,,,
